artDate,year,intern_id,content
02/01-02/07,110,8,這個禮拜是我過的最充實的一星期。星期一一到店就因為內場阿姨漢堡做錯，我只能坐計程車跑到陽明山的養老院去送漢堡。星期二又遇到外場阿姨跟店長因為餐點問題吵架。星期三我搭配另一個新人，然後我負責控餐，我嚇到心臟差點停掉。星期五我直接被調去炸物區直接現場學習炸物製作。我差點炸到懷疑人生，那陣子看到炸物都怕。但卻讓我有種長大的感覺，有種莫名的成就感，覺得其實我好像也可以做得很好。   雖然這禮拜店內氣氛不是很好，但比起不開心，成就感更多，希望接下來的4個月，我能一天比一天好。然後再去別間店上班~~~(灑花)
02/08-02/14,110,8,這個禮拜沒有上班，因為店長說過年班去年12月就已經排好了~所以我跟另一位新人就爽爽過這個禮拜~~雖然沒有雙倍可以賺，但是爽過也是很好的辣~~
02/15-02/21,110,8,我覺得我最近有點多災多難。因為我之前是腸胃炎休了四天。結果最近去醫院做檢查發現我我因ˋ為壓力太大導致我肩頸韌帶發炎。沒辦法長時間的低頭做同樣的動作很久。復健的時間最少也要3-4個月。醫生有說會幫我開止痛跟肌肉鬆弛劑幫我減輕我的疼痛感。但是也不知道能撐多久。希望我能快點好。 然後最近因為店內業績不好，導致人員排班很吃緊。讓人有點吃不消，如果不是尖峰時間還好，一到尖峰時間人起來的時候，會讓我們忙到快吐出來然後我們店又是兩層樓的，更讓我們忙到都不知道該怎麼辦。希望我們店的業績可以趕快提升。不然繼續縮減下去的話，會讓我們吃不消，也會造成更多人想離職而已。
02/22-02/28,110,8,這個禮拜店長知道我身體狀況以後，幫我把這禮拜的班排少一點。這禮拜遇到的事情也是越來越奇怪。明明點內用，結果說要外帶，有了問需不需要配件說不用，結果又說沒給。有些餐點已經確認過了，又說我們做錯。店內氣氛也是很尷尬，因為這周品保人員來稽查，結果檢查到過期的蒟蒻球外，因為內場阿姨因為做餐沒有跟著該做的sop走，因此害店長被記過。店長也因為這樣罵了內場阿姨。   希望我們下個禮拜店內氣氛能好些，不然再這樣下去，滿讓人窒息的。
03/01-03/07,110,8,這個禮拜遇到一位客人客訴我們說優惠套餐不能點玉米濃湯而客訴我們。我覺得挺搞笑的，因為有跟客人說過，我們優惠套餐就是因為搭配紅茶所以我們也沒辦法。然後就說要客訴還跟我們要電話。我當下差點笑出來，覺得當外場的人真的很難，客人問題太多真的是令人煩惱。然後又因為要趕送餐，在樓梯間跌倒，有夠痛的，但還好餐點沒打翻喔~~可喜可賀~~   希望接下來的3個月可以越來越好，雖然最近過得挺安穩的，但是壓力還是挺大的。有種力不從心的感覺。希望能好好把自己的心情調適一下。
03/08-03/14,110,8,最近跟我們店的開早同事聊天，發現店長的問題其實很多。因為我們開早同事有跟店長說他們開早班的三明治做的順序其實都不太對，然後跟店長說要不要找一天把開早班的同事聚一起教，結果店長說沒時間。然後我們跟他提些問題，結果說不懂我們意思，還問我們說，那你們覺得要怎們解決。讓我們覺得，怎麼會我們這些兼職人員呢?不是應該是我們一起開會討論嗎? 讓我們大家覺得，如果店長再不好好改變的話，感覺會失去很多人才。
03/15-03/21,110,8,果然，我們店內阿姨們吵架了。吵架的原因是因ˋ為補貨。賣早餐的阿姨在完全沒有跟我們站收銀人員說的情況下，直接在群組亂說自己補貨補得很辛苦的事情，然後站收銀的阿姨因為覺得那補貨的位置因為離賣早餐的阿姨很近，然後覺得如果不想補的話就直說，不需要再群組說的那麼可憐，然後就吵架了。但是我覺得其實雙方都有不對辣，因ˋ為賣早餐的阿姨會覺得自己很辛苦期時也不意外，因為他覺得他開早台很辛苦，所以她不想補。但是我們站收銀的我們如果忙起來也不太會去看到外面少什麼。所以我覺得沒什麼好吵的，只是立場不同而已辣。不過有吵架也好，才能讓店長去正視問題。
03/22-03/28,110,8,這個禮拜只被排兩天班，我因為星期五有多加選經濟學，然後星期三返校，星期日家裡有事所以畫休。結果因為這樣...我星期三就開始沒班到星期日。雖然能休這麼多天是很好辣，但是時數不夠對我來說也是負擔。雖然我身體裝況本來就沒辦法上長時間的班。但多天短時數我還是可以的阿...。而且最近店長為了要提升業績，所以就去捷運站賣三明治，然後為了要能提升業績也為了要有人能去顧捷運站的攤子，所以造上又請了一個早餐阿姨...，於是我的時數又被縮減了。   不過也希望店長的決策沒有搓，讓我的時數也能提申回來。不然我怕我再這樣下去，我怕我到5月都這麼少，我就...不用畢業了。
01/11-05/31,110,8,這裡禮拜我跟店長談了些關於早班的問題，像是開早班的開台沒有完成造成我們早班要做東西會來不及。又或者開班阿姨動作太慢影響我們早班人員的問題。雖然有跟店長說我們的問題，但是店長給我們的回答卻是要我們自己不要被影響。我都懷疑店長有沒有心想要解決問題。 其實最近有發現店裡有很多問題，但是都找不到時間大家可以坐下討論解決。不知道這種惡性循環要持續多久。
01/11-05/31,110,8,這個禮拜完全就是適合抱怨的一個禮拜，我其實一直以為我們內場的地板會很濕是因為早上阿姨可能有打掃才會這樣，結果是我們開台阿姨煮紅茶的時候跑去前面弄熱水所以導致水灑的整個地板都是濕的。其實阿姨這樣弄很危險，因為我們很需要再內場走來走去，一個不小心很容易受傷，況且我們內場油炸跟煎台又是那們高溫的東西，碰到真的會不得了的痛(有被燙過真的很痛==)。而且她之前也因為煮紅茶打翻結果噴到天花板去，所以我就覺得她明知內場這麼危險為什麼都要這樣做。我現在在考慮要怎麼跟她說不要這樣做比較好，因為每一個不小心，真的都會造成很多的危險。
01/11-05/31,110,8,這個星期六差點因為新來的外賣阿姨害到要賠500，讓我覺得很害怕。我們跟她說錢不對，然後也說了帳對不起來，要她重算，她就不聽。然後因為我們當時也很忙。所以就想說等等再算好了。結果當時太忙，下班以後就又忘記了。星期日店長打電話跟我說我們錢算錯，問我們發生什麼事情。我按時講了以後說少500，可能要賠。聽完心都涼了，等於我星期六的錢要賠一半。希望店長能找到原因在哪裡。 然後因為我們5月開始會換區經理，所以我們的人員會調整成新的班表，不然被新的區經理罵我們也是很難過的。 現在距離我合約到期的時間也越來越近了。我也要開始考慮我到底想要什麼樣的做了。
01/11-05/31,110,8,這個星期對我來說最辛苦的一定就是星期六，我自己一個人接了一萬多塊的錢。我只能說這是我第一次接那麼多東西，要一個人確認做飲料、跟客人核對餐點還有跟客人介紹餐點。我第一次覺得原來我能做那麼多事情。隨然我不用負責出餐點，但是一直講話也是有點累。而且有些客人又說什麼要多一點，有些客人又說我不要什麼。喊錯或沒喊都會對內場做餐的感到很麻煩。那天對有上班的人來說完全就是震撼教育，讓我們知道千萬不要烏鴉嘴說自己很閒(做人真的不要不信邪，超可怕的拉~~) 店長這個禮拜有問我有沒有要續留，說任何條件隨我開，我當然也跟他說我的情況了，他叫我在考慮一下。因為他真的很缺人。我說我會再考慮看看，因為我還是沒想好我之後到底要做什麼。
01/11-05/31,110,8,我們店附近的麥當勞因為失火，所以客人都跑來我們店買東西吃。結果這個禮拜他們開幕以後..我們店又開始沒生意了。我只能說我們店的精緻路線還是比不過人家的快速又便宜，就算摩斯今年是30周年生日，活東也是很多還是比不過人家的新穎。我覺得我的嘴已經被摩斯養刁了。因為我現在吃別家速食店的東西都吃不習慣。還好摩斯員工買東西都有員工價也很便宜(??  希望我們店的業績很好起來，隨然我們店長很普嚕共，但是至少是好店長，跟他討論問題他都會願意跟我們說或者幫我們解決。也希望我們的區經理可以不要再那麼兇了，一樣都是店長升上去的，為什麼都不能互相體諒一下呢?
01/11-05/31,110,8,離我合約要到期的日子越來越近了。我也要開始對我未來有所規畫了。摩斯的大家對我都很好，也很喜歡跟大家一起上班的感覺。我也在摩斯認識到很多的熟客，尤其上早班的很多人都點固定的東西，所以我們也很方便幫忙點餐。 這個禮拜我們店來了新的員工，早班晚班各一個。因為天東店收攤了所以人員也開始分配到需要人手的店裡來。我們都說很慶幸來了個很好相處做餐也快的人員。 而我現在也開始慢慢地有在做一些能幫住到店裡人員的事情，像是除冰箱的霜阿之類的事情。或者幫忙點貨、補貨、煮紅茶之類的小事情。希望我們店能越變越好。
01/11-05/31,110,8,我們這個禮拜整個大受疫情影響，我們店的業績變得差很多。因為政府規定要我們好好落實實名制跟量體溫的部分，讓我們收銀變得很手忙腳亂。當我們正在為了疫情做努力的時候，還是會有不怕死的民眾在做依些過分的事情。像是體溫亂寫，填寫假的資料或著不肯填寫資料就往上內用。讓我們覺得我們現在所做的所有事情都是在白浪費時間。我只能說我們做的那麼辛苦但客人不願意配合的話，我們怎麼做都沒用。 希望我們努力維護能有好的結果，讓疫情過去，讓我們的業績能蒸蒸日上。
